time,q0,q1,q2,q3,angle_x,angle_y,angle_z,height
6.230000000000000426e+00,-3.435294556583827208e-01,-4.256812167094708305e-02,6.627730123385512651e-02,9.358326706487759550e-01,1.539930397357054948e-01,3.414350111910699481e-02,-2.435332541528587136e+00,2.045300000000000011e+02
6.360000000000000320e+00,-3.705308642059949031e-01,-2.232950152797977261e-02,6.491158637438358692e-02,9.262800645520945508e-01,1.372336096339321909e-01,-6.736799116610465120e-03,-2.381007820868922487e+00,2.068300000000000125e+02
6.490000000000000213e+00,-3.956536144943146871e-01,-1.565359768079374299e-03,6.346455446110006726e-02,9.162030437154395912e-01,1.179367096031731232e-01,-4.736929891153062594e-02,-2.329089012206952081e+00,2.090399999999999920e+02
6.620000000000000107e+00,-4.193391059423230427e-01,1.971186843442792463e-02,6.215805593405305390e-02,9.054846948197505796e-01,9.655694094142790174e-02,-8.794150605735950865e-02,-2.278439085845400225e+00,2.092100000000000080e+02
6.750000000000000000e+00,-4.408033569187267964e-01,4.101602424699962723e-02,6.095002019463333781e-02,8.945921871570452488e-01,7.355329188473404278e-02,-1.274640495986656130e-01,-2.230639698566580620e+00,2.095600000000000023e+02
6.879999999999999893e+00,-4.620601788812030986e-01,6.310402522772384781e-02,5.989656265441888755e-02,8.825704928641767699e-01,4.810182633150638515e-02,-1.675215751721015334e-01,-2.181029750789865496e+00,2.102599999999999909e+02
7.009999999999999787e+00,-4.827833595130866517e-01,8.623906006882173236e-02,5.899608598953889199e-02,8.694840505343500725e-01,1.975151530712392425e-02,-2.084376625320110976e-01,-2.129924603174186082e+00,2.120300000000000011e+02
7.150000000000000355e+00,-5.052698811578334448e-01,1.116920956745523774e-01,5.724061104468612660e-02,8.537861180681072248e-01,-1.561760049780824659e-02,-2.511997514997226788e-01,-2.070885413309428991e+00,2.126599999999999966e+02
7.269999999999999574e+00,-5.257874974848618654e-01,1.337367408260662638e-01,5.470633146412333392e-02,8.382536662249481241e-01,-5.100605616757597494e-02,-2.856054603925399782e-01,-2.013838240991899120e+00,2.121299999999999955e+02
7.410000000000000142e+00,-5.519585376468691962e-01,1.593361447506536355e-01,4.905773284000670975e-02,8.170355589222101367e-01,-1.010198280423897366e-01,-3.199533317554987266e-01,-1.937007116046726818e+00,2.124199999999999875e+02
7.540000000000000036e+00,-5.806282839120723294e-01,1.835513228954896159e-01,3.961637987208257994e-02,7.922185621597551686e-01,-1.604002225879883059e-01,-3.435484586758513759e-01,-1.848755263015775752e+00,2.120000000000000000e+02
7.669999999999999929e+00,-6.157041919411145869e-01,2.076181578257786098e-01,2.540002515463623753e-02,7.597090806942577990e-01,-2.335438361080067748e-01,-3.540896166497080610e-01,-1.737464873555282008e+00,2.117400000000000091e+02
7.799999999999999822e+00,-6.528918360137095922e-01,2.324289426929498081e-01,8.456816737258813707e-03,7.208588761442550341e-01,-3.157232019423165115e-01,-3.534533147262971520e-01,-1.612824035220645102e+00,2.114900000000000091e+02
7.940000000000000391e+00,-6.822585645612320171e-01,2.599598835174094513e-01,-1.087184584324720274e-02,6.832465975125114888e-01,-4.039444491452528485e-01,-3.473407721571175610e-01,-1.500427621536307266e+00,2.110900000000000034e+02
8.070000000000000284e+00,-6.910063382273956556e-01,2.877868901605131202e-01,-2.540982039563531580e-02,6.626034163877890792e-01,-4.778208046209765913e-01,-3.535820275275112223e-01,-1.441863376455237766e+00,2.112899999999999920e+02
8.199999999999999289e+00,-6.759577466825694714e-01,3.189313638504607251e-01,-3.107152891459178529e-02,6.636252481206689202e-01,-5.363633650964921840e-01,-3.911975094476307091e-01,-1.443597868387983540e+00,2.103400000000000034e+02
8.330000000000000071e+00,-6.303536807194790592e-01,3.539195765315927833e-01,-2.150420950678159221e-02,6.906031708040391015e-01,-5.662881932284477005e-01,-4.799394287436435924e-01,-1.519806373850812520e+00,2.100500000000000114e+02
8.460000000000000853e+00,-5.380195196269584867e-01,3.899898942674351332e-01,1.700892741036195976e-02,7.470967643203936248e-01,-5.158342127545921807e-01,-6.447800302056996280e-01,-1.717570338141067410e+00,2.094300000000000068e+02
8.589999999999999858e+00,-4.158501539284947812e-01,4.195215923450076323e-01,7.977773093042733743e-02,8.029357363335809517e-01,-3.345100120499593932e-01,-8.331430942138428053e-01,-2.036715533464570349e+00,2.089199999999999875e+02
8.720000000000000639e+00,-3.253144585733236949e-01,4.489015029644184973e-01,1.315204541204071653e-01,8.218030870150064837e-01,-1.341524380715526932e-01,-9.673561984367756716e-01,-2.317191310042729491e+00,2.068400000000000034e+02
8.849999999999999645e+00,-2.810534051390423116e-01,4.858667986762458812e-01,1.638256392090450819e-01,8.112358456956858532e-01,-1.540734349533171704e-02,-1.076689478525092225e+00,-2.465372424181655031e+00,2.039799999999999898e+02
8.980000000000000426e+00,-2.864467476060623685e-01,5.326521036596771896e-01,1.696654117969216280e-01,7.781025930380975897e-01,-1.092163168177424926e-01,-1.183983739577924466e+00,-2.362633869479656923e+00,2.021899999999999977e+02
9.109999999999999432e+00,-3.430963258388307624e-01,5.902132846566644497e-01,1.315231882286406750e-01,7.187731497272701331e-01,-6.769370506900476148e-01,-1.218866319771987117e+00,-1.768970474070653998e+00,1.996800000000000068e+02
9.240000000000000213e+00,-4.403516916173723650e-01,6.481669015695763481e-01,2.978085791101291180e-02,6.205506876166512198e-01,-1.283088119936510951e+00,-9.803080739898067941e-01,-1.148764508498442138e+00,1.991299999999999955e+02
9.369999999999999218e+00,-5.180879308530536020e-01,6.817053820879980242e-01,-1.025332457559460647e-01,5.063097880264706419e-01,-1.509739520028192672e+00,-6.237285986604432786e-01,-9.588793959321038063e-01,1.984600000000000080e+02
9.500000000000000000e+00,-5.477428185380560643e-01,6.960817304288150487e-01,-2.048807323686367976e-01,4.164995976076139583e-01,-1.627541001127244424e+00,-3.633330071685956786e-01,-9.161846001287425878e-01,1.983600000000000136e+02
9.630000000000000782e+00,-5.487446935469322273e-01,6.983378329290593767e-01,-3.037338274961446927e-01,3.448902643429810344e-01,-1.733157439626201946e+00,-1.489048469576469136e-01,-9.470797089447279271e-01,1.941699999999999875e+02
9.759999999999999787e+00,-5.493529936002254921e-01,6.596652110531088242e-01,-4.556025075337377106e-01,2.355407669124370829e-01,-1.865806573898498799e+00,1.909758598219417070e-01,-1.067096693875301039e+00,1.941200000000000045e+02
9.890000000000000568e+00,-5.379509900169732184e-01,5.022979936681170043e-01,-6.742139898722880886e-01,6.116333670781462506e-02,-2.157096940251322259e+00,7.260803863422564675e-01,-1.459048744518202989e+00,1.932400000000000091e+02
1.001999999999999957e+01,-4.711297659859079445e-01,2.902139731828268787e-01,-8.290681046446389812e-01,-8.036585862446404827e-02,-2.888986569085388645e+00,9.752531378736796208e-01,-2.333674909478610004e+00,1.851999999999999886e+02
1.015000000000000036e+01,-3.730460036777045185e-01,8.348357324373487098e-02,-9.113117291551910970e-01,-1.528990007904825754e-01,2.831328821940912288e+00,7.830599838787126732e-01,-3.087835610370972095e+00,1.758400000000000034e+02
1.027999999999999936e+01,-2.661304586417194140e-01,-1.729927025398126927e-01,-9.291130264064896283e-01,-1.897289856951065445e-01,2.626972609649491197e+00,4.432604481227956361e-01,2.654975589260680113e+00,1.730600000000000023e+02
1.041999999999999993e+01,-1.704156157716332776e-01,-4.366003191675721928e-01,-8.646032530908110969e-01,-1.811074099774398760e-01,2.656436246515002431e+00,1.369685477449374134e-01,2.172415442067929359e+00,1.697199999999999989e+02
1.053999999999999915e+01,-1.169571817808308795e-01,-6.189714262756984553e-01,-7.615726034951599832e-01,-1.523238677611543912e-01,2.755233819265787254e+00,-1.042566138283867495e-02,1.778692670726496283e+00,1.648700000000000045e+02
1.066999999999999993e+01,-8.978286562994772235e-02,-7.611946278672980792e-01,-6.284953441239758964e-01,-1.323456760144654520e-01,2.832453275437098572e+00,-8.874183864026403967e-02,1.394232752092325223e+00,1.647599999999999909e+02
1.081000000000000050e+01,-6.923622311737862023e-02,-8.534033228508199898e-01,-4.979203129631348257e-01,-1.377841641637883585e-01,2.879619509407872702e+00,-1.669978150225455704e-01,1.078377548751729087e+00,1.600999999999999943e+02
1.092999999999999972e+01,-4.394845349541413870e-02,-9.026760865135053935e-01,-3.939988915779679690e-01,-1.673597613148297969e-01,2.920587131204822384e+00,-2.708100221172868860e-01,8.533361567678412474e-01,1.577299999999999898e+02
1.106000000000000050e+01,-5.154134951606482301e-03,-9.341557322250599871e-01,-2.841072361155660420e-01,-2.158925224057946790e-01,2.996702769368135399e+00,-4.119815015943019132e-01,6.208138992018047420e-01,1.516999999999999886e+02
1.119999999999999929e+01,4.471877055387833699e-02,-9.469847299904591287e-01,-1.739464599600944739e-01,-2.663884040126332509e-01,3.132251058486043682e+00,-5.469549681145915443e-01,3.659394770220779081e-01,1.452500000000000000e+02
1.133999999999999986e+01,9.311452335054000440e-02,-9.458075163780711447e-01,-7.080541643802355789e-02,-3.029264275479841007e-01,-2.976382190634225822e+00,-6.263681070328536160e-01,9.583477654186364769e-02,1.423700000000000045e+02
1.146000000000000085e+01,1.235763683443955457e-01,-9.410514565020410283e-01,2.420185696106662288e-02,-3.139511228230169038e-01,-2.831143885353550438e+00,-6.247651074738376220e-01,-1.524130775420287354e-01,1.374000000000000057e+02
1.158999999999999986e+01,1.390221969719394324e-01,-9.325764056772187782e-01,1.420949597540806797e-01,-3.013023377535266611e-01,-2.725130144783688202e+00,-5.497407511441980699e-01,-4.214431545079174724e-01,1.347899999999999920e+02
1.172000000000000064e+01,1.368637496015344679e-01,-9.140973929299195389e-01,2.676877272719054290e-01,-2.720984214429296166e-01,-2.689147943565555643e+00,-4.380511402031522783e-01,-6.721342149203396454e-01,1.290900000000000034e+02
1.184999999999999964e+01,1.239754237336313514e-01,-8.825745000158063958e-01,3.863435072777106627e-01,-2.375521850378834732e-01,-2.702345132379123882e+00,-3.294480403212364794e-01,-8.994131588012846956e-01,1.213700000000000045e+02
1.198000000000000043e+01,1.134531764836473611e-01,-8.404167944539212565e-01,4.888951865027846844e-01,-2.044736779147202088e-01,-2.728264417886018034e+00,-2.349072688456882441e-01,-1.103221549842442251e+00,1.185400000000000063e+02
1.210999999999999943e+01,1.152470569320112187e-01,-7.911445697760017826e-01,5.741557600496490776e-01,-1.765036792371883767e-01,-2.741763843856923177e+00,-1.474743123772076503e-01,-1.285503828017338090e+00,1.123499999999999943e+02
1.224000000000000021e+01,1.349343759110153140e-01,-7.369156073186229339e-01,6.439135352292642001e-01,-1.553172914915814107e-01,-2.730621201024108657e+00,-5.516730907387421001e-02,-1.447795965190133760e+00,1.094699999999999989e+02
1.236999999999999922e+01,1.686018140522265174e-01,-6.784698457907574198e-01,7.015413827395620139e-01,-1.381730254240217115e-01,-2.704662024678308185e+00,4.908955051467722014e-02,-1.593329569287362579e+00,1.018400000000000034e+02
1.250000000000000000e+01,2.028193275957865249e-01,-6.196665427155479966e-01,7.477120489389817992e-01,-1.257155044695050516e-01,-2.681292144593746762e+00,1.480376448402772327e-01,-1.722792373493055917e+00,9.367000000000000171e+01
1.263000000000000078e+01,2.247024852140354356e-01,-5.641592664176837690e-01,7.861548947994208003e-01,-1.148633824881042931e-01,-2.679944123987182181e+00,2.256084497664765098e-01,-1.843452612611025998e+00,8.954999999999999716e+01
1.275999999999999979e+01,2.272531085154359809e-01,-5.140629351544115933e-01,8.199863880429890672e-01,-1.082480798661804994e-01,-2.701548586833835586e+00,2.644684745229672895e-01,-1.962164151328243511e+00,8.170999999999999375e+01
1.289000000000000057e+01,2.159029625837647626e-01,-4.672605718664723518e-01,8.512733604249453911e-01,-1.019172927298963166e-01,-2.740931122180262580e+00,2.758251774654302269e-01,-2.081251758009516006e+00,7.812999999999999545e+01
1.301999999999999957e+01,2.011510595609630747e-01,-4.213550531450532266e-01,8.793986397523336773e-01,-9.303871682464269488e-02,-2.787704860035526977e+00,2.789842034762811673e-01,-2.197749282388208769e+00,6.976999999999999602e+01
1.315000000000000036e+01,1.938590093990829877e-01,-3.715366332654629900e-01,9.045217299488648166e-01,-7.886478724299800236e-02,-2.837114090190555160e+00,2.964187896544935308e-01,-2.316299784902069892e+00,6.122999999999999687e+01
1.327999999999999936e+01,2.004358134871242203e-01,-3.202012170823809734e-01,9.240020994214664940e-01,-5.930249164612071827e-02,-2.886536731178065640e+00,3.388776322909929362e-01,-2.430553422189875246e+00,5.752000000000000313e+01
1.341000000000000014e+01,2.119872608866817942e-01,-2.669360083251134941e-01,9.394154611302560909e-01,-3.612699919235254353e-02,-2.944675949222432365e+00,3.887165491140613383e-01,-2.549002263807757629e+00,4.849000000000000199e+01
1.353999999999999915e+01,2.213705434781424453e-01,-2.113698974399469688e-01,9.519240767444175910e-01,-1.258574791998159741e-02,-3.011962174906279710e+00,4.291911002335601633e-01,-2.676301805286103619e+00,4.431000000000000227e+01
1.366999999999999993e+01,2.233782537931371104e-01,-1.563931644555089651e-01,9.620939694228811678e-01,4.304398220901391875e-03,-3.073281608271198895e+00,4.457869968432442986e-01,-2.803812650018350450e+00,3.474000000000000199e+01
1.380000000000000071e+01,2.213493675753667178e-01,-1.010479414483152760e-01,9.698352564407236587e-01,1.460638105752161582e-02,-3.123401944399533114e+00,4.470382497241081610e-01,-2.929824988874524472e+00,2.573999999999999844e+01
1.392999999999999972e+01,2.195288297344734074e-01,-4.255452473799443969e-02,9.743825534827165180e-01,2.397592142620776079e-02,3.110532670848980441e+00,4.443274046481739958e-01,-3.061318226515390428e+00,2.182999999999999829e+01
1.406000000000000050e+01,2.196115073017272656e-01,1.590323203624519760e-02,9.747274789641793280e-01,3.773877082787359394e-02,3.052393196482331206e+00,4.410866976374971382e-01,3.088954184076083020e+00,1.200000000000000000e+01
1.418999999999999950e+01,2.175417368641037186e-01,7.645318026020340996e-02,9.716199607038750186e-01,5.277457637962430087e-02,2.991778895265704730e+00,4.275759696187963477e-01,2.951960130090917289e+00,7.620000000000000107e+00
